,Unnamed: 0,MeasureTime,Angle_X_Lid_Tank101,Angle_Y_Lid_Tank101,AutoControl_Flow,AutoControl_Flow_manual,AutoControl_Level_Tank101_manual,AutoControl_Level_tank102,AutoControl_Level_tank102_manual,AutoControl_Pressure_Tank103,AutoControl_Pressure_Tank103_manual,Automatic_mode,Diagnosis_JN2200,Flow_FlowmeterB102,KQ1001_Level_B101,KQ1001_Level_B101_percent,KQ1001_Level_B102,KQ1001_Level_B102_percent,Level_Tank102,OUT1_JN2200,OUT2_JN2200,Pressure_Global_IO-Link,Pressure_Tank103,Selftest_running_JN2200,SetFlow,SetFlow_manual,SetPressureTank103,SetPressureTank103_manual,Set_Level_Tank101_manual,Set_PumpSpeed_P101,Set_level_tank102,Set_level_tank102_manual,Temperature_Tank101,Temperature_Tank102_IO-Link,V101_manual,V103_manual,V104_manual,V108_manual,V109_manual,V112_manual,V113_manual,V114_manual,V120_manual,Vibration_measurement_JN2200,set_valve_v106_open,set_valve_v106_open_manual,set_valve_y102_open,set_valve_y102_open_manual,filling_in_tank,Fault
94,94,2023-06-11 16:01:35,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,96.70656,23,101.065994,25,97.59615,0,0,2.06,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0

95,95,2023-06-11 16:01:36,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,96.70656,23,101.065994,25,97.76443,0,0,2.02,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

96,96,2023-06-11 16:01:37,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,96.70656,23,101.065994,25,97.59615,0,0,2.05,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

97,97,2023-06-11 16:01:38,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,96.70656,23,103.22664,26,97.76443,0,0,2.05,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

98,98,2023-06-11 16:01:39,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,96.70656,23,101.065994,25,97.42789,0,0,2.05,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

99,99,2023-06-11 16:01:40,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,96.70656,23,101.065994,25,97.42789,0,0,2.05,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

100,100,2023-06-11 16:01:41,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,96.70656,23,101.065994,25,97.25961,0,0,2.05,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

101,101,2023-06-11 16:01:42,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,96.70656,23,101.065994,25,97.25961,0,0,2.05,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

102,102,2023-06-11 16:01:43,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,96.70656,23,101.065994,25,97.25961,0,0,2.05,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

103,103,2023-06-11 16:01:44,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,96.70656,23,101.065994,25,97.09135,0,0,2.05,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

104,104,2023-06-11 16:01:45,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,96.70656,23,101.065994,25,97.09135,0,0,2.05,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

105,105,2023-06-11 16:01:46,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,96.58654,0,0,2.05,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

106,106,2023-06-11 16:01:47,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,96.58654,0,0,2.05,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

107,107,2023-06-11 16:01:48,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,96.58654,0,0,2.05,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

108,108,2023-06-11 16:01:49,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,96.41827,0,0,2.05,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

109,109,2023-06-11 16:01:50,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,96.41827,0,0,2.05,5.866667,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

110,110,2023-06-11 16:01:51,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,96.25,0,0,2.05,5.866667,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

111,111,2023-06-11 16:01:52,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,96.25,0,0,2.05,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

112,112,2023-06-11 16:01:53,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,96.25,0,0,2.05,5.866667,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

113,113,2023-06-11 16:01:54,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,96.08173,0,0,2.05,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

114,114,2023-06-11 16:01:55,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,96.08173,0,0,2.05,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

115,115,2023-06-11 16:01:56,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,95.91346,0,0,2.05,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

116,116,2023-06-11 16:01:57,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,95.91346,0,0,2.05,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

117,117,2023-06-11 16:01:58,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,95.74519,0,0,2.05,5.866667,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

118,118,2023-06-11 16:01:59,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,95.74519,0,0,2.05,5.866667,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

119,119,2023-06-11 16:02:00,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,95.74519,0,0,2.05,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

120,120,2023-06-11 16:02:01,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,95.40865,0,0,2.05,5.866667,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

121,121,2023-06-11 16:02:02,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,95.40865,0,0,2.05,5.866667,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

122,122,2023-06-11 16:02:03,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,95.40865,0,0,2.05,5.866667,0,0,0,0,0,0,0.0,0,0,25.636574,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

123,123,2023-06-11 16:02:04,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,95.24039,0,0,2.05,5.866667,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

124,124,2023-06-11 16:02:05,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,95.24039,0,0,2.05,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0

125,125,2023-06-11 16:02:06,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.01,14.794204,0,0,0,0,250,0,85.51499,0,0,25.520832,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

126,126,2023-06-11 16:02:07,0.09,0.35,0,0,0,0,0,0,1,1,0,0.64,98.89264,24,101.065994,25,95.07211,0,0,2.04,254.56233,0,0,0,0,250,0,91.48227,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

127,127,2023-06-11 16:02:08,0.15,0.35,0,0,0,0,0,0,1,1,0,0.12,98.89264,24,101.065994,25,95.07211,0,0,2.04,253.28697,0,0,0,0,250,0,90.84075,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

128,128,2023-06-11 16:02:09,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,252.01161,0,0,0,0,250,0,90.25943,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

129,129,2023-06-11 16:02:10,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,249.46088,0,0,0,0,250,0,89.93852,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

130,130,2023-06-11 16:02:11,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,249.97102,0,0,0,0,250,0,89.696304,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

131,131,2023-06-11 16:02:12,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,249.46088,0,0,0,0,250,0,89.5629,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

132,132,2023-06-11 16:02:13,0.15,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,245.88986,0,0,0,0,250,0,89.579956,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

133,133,2023-06-11 16:02:14,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,248.18552,0,0,0,0,250,0,89.68612,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

134,134,2023-06-11 16:02:15,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,247.16522,0,0,0,0,250,0,89.749466,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

135,135,2023-06-11 16:02:16,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,247.67537,0,0,0,0,250,0,89.77694,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

136,136,2023-06-11 16:02:17,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,249.20581,0,0,0,0,250,0,89.770836,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

137,137,2023-06-11 16:02:18,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,248.4406,0,0,0,0,250,0,89.74044,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

138,138,2023-06-11 16:02:19,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,246.65509,0,0,0,0,250,0,89.71119,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

139,139,2023-06-11 16:02:20,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,247.67537,0,0,0,0,250,0,89.713196,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

140,140,2023-06-11 16:02:21,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,248.18552,0,0,0,0,250,0,89.753395,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

141,141,2023-06-11 16:02:22,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,98.89264,24,95.07211,0,0,2.04,246.14494,0,0,0,0,250,0,89.81211,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

142,142,2023-06-11 16:02:23,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,248.69566,0,0,0,0,250,0,89.78055,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

143,143,2023-06-11 16:02:24,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,247.93045,0,0,0,0,250,0,89.74552,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

144,144,2023-06-11 16:02:25,0.15,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,248.4406,0,0,0,0,250,0,89.70007,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

145,145,2023-06-11 16:02:26,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,247.67537,0,0,0,0,250,0,89.712494,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

146,146,2023-06-11 16:02:27,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,248.69566,0,0,0,0,250,0,89.73417,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

147,147,2023-06-11 16:02:28,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,246.40001,0,0,0,0,250,0,89.76858,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

148,148,2023-06-11 16:02:29,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,246.91016,0,0,0,0,250,0,89.79952,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

149,149,2023-06-11 16:02:30,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,248.95073,0,0,0,0,250,0,89.79227,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

150,150,2023-06-11 16:02:31,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,248.4406,0,0,0,0,250,0,89.79427,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

151,151,2023-06-11 16:02:32,0.1,0.4,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,247.67537,0,0,0,0,250,0,89.807846,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

152,152,2023-06-11 16:02:33,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,248.95073,0,0,0,0,250,0,89.77744,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

153,153,2023-06-11 16:02:34,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,248.18552,0,0,0,0,250,0,89.76556,0,0,25.578703,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

154,154,2023-06-11 16:02:35,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,98.89264,24,101.065994,25,95.07211,0,0,2.04,247.4203,0,0,0,0,250,0,89.750206,0,0,25.636574,26.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

155,155,2023-06-11 16:02:36,0.09,0.35,0,1,0,0,0,0,0,1,0,0.0,98.89264,24,101.065994,25,95.24039,0,0,2.04,247.93045,0,0,1,0,0,0,93.380005,0,0,25.578703,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

156,156,2023-06-11 16:02:37,0.15,0.4,0,1,0,0,0,0,0,1,0,1.0,98.89264,24,101.065994,25,95.74519,0,0,2.04,247.67537,0,0,1,0,0,0,100.0,0,0,25.636574,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

157,157,2023-06-11 16:02:38,0.09,0.35,0,1,0,0,0,0,0,1,0,1.15,98.89264,24,101.065994,25,96.25,0,0,2.04,247.4203,0,0,1,0,0,0,95.44,0,0,25.636574,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

158,158,2023-06-11 16:02:39,0.09,0.35,0,1,0,0,0,0,0,1,0,1.12,98.89264,24,101.065994,25,97.09135,0,0,2.04,247.67537,0,0,1,0,0,0,89.68,0,0,25.636574,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

159,159,2023-06-11 16:02:40,0.09,0.35,0,1,0,0,0,0,0,1,0,1.08,96.70656,23,101.065994,25,97.76443,0,0,2.04,247.4203,0,0,1,0,0,0,85.78,0,0,25.578703,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

160,160,2023-06-11 16:02:41,0.09,0.35,0,1,0,0,0,0,0,1,0,1.02,96.70656,23,101.065994,25,98.10096,0,0,2.04,247.67537,0,0,1,0,0,0,84.14,0,0,25.578703,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

161,161,2023-06-11 16:02:42,0.09,0.35,0,1,0,0,0,0,0,1,0,1.0,96.70656,23,103.22664,26,98.60577,0,0,2.04,247.4203,0,0,1,0,0,0,83.82,0,0,25.578703,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

162,162,2023-06-11 16:02:43,0.09,0.35,0,1,0,0,0,0,0,1,0,1.01,96.70656,23,103.22664,26,99.11058,0,0,2.04,247.67537,0,0,1,0,0,0,83.0,0,0,25.578703,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

163,163,2023-06-11 16:02:44,0.09,0.35,0,1,0,0,0,0,0,1,0,1.0,94.50776,22,103.22664,26,99.61539,0,0,2.04,247.4203,0,0,1,0,0,0,82.8,0,0,25.578703,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

164,164,2023-06-11 16:02:45,0.09,0.35,0,1,0,0,0,0,0,1,0,0.98,94.50776,22,103.22664,26,100.28846,0,0,2.04,247.4203,0,0,1,0,0,0,83.18,0,0,25.578703,26.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

165,165,2023-06-11 16:02:46,0.09,0.35,0,1,0,0,0,0,0,1,0,0.98,94.50776,22,103.22664,26,100.79327,0,0,2.04,221.14784,0,0,1,0,0,0,83.42,0,0,25.578703,26.9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

166,166,2023-06-11 16:02:47,0.09,0.35,0,1,0,0,0,0,0,1,0,1.0,94.50776,22,103.22664,26,101.12981,0,0,2.04,215.28117,0,0,1,0,0,0,85.94,0,0,25.578703,26.9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

167,167,2023-06-11 16:02:48,0.09,0.35,0,1,0,0,0,0,0,1,0,1.03,94.50776,22,103.22664,26,101.63461,0,0,2.04,214.00581,0,0,1,0,0,0,85.18001,0,0,25.578703,26.9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

168,168,2023-06-11 16:02:49,0.15,0.35,0,1,0,0,0,0,0,1,0,1.01,92.296234,21,105.37456,27,102.13943,0,0,2.04,210.17972,0,0,1,0,0,0,84.920006,0,0,25.578703,26.9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

169,169,2023-06-11 16:02:50,0.09,0.35,0,1,0,0,0,0,0,1,0,1.03,92.296234,21,105.37456,27,102.64423,0,0,2.04,207.37392,0,0,1,0,0,0,84.380005,0,0,25.578703,26.9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

170,170,2023-06-11 16:02:51,0.09,0.35,0,1,0,0,0,0,0,1,0,1.01,92.296234,21,105.37456,27,103.31731,0,0,2.04,204.56813,0,0,1,0,0,0,83.94001,0,0,25.578703,26.9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

171,171,2023-06-11 16:02:52,0.09,0.35,0,1,0,0,0,0,0,1,0,0.99,92.296234,21,105.37456,27,103.82211,0,0,2.04,201.76233,0,0,1,0,0,0,83.5,0,0,25.520832,26.9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

172,172,2023-06-11 16:02:53,0.09,0.35,0,1,0,0,0,0,0,1,0,1.0,90.072,20,107.50976,28,104.32693,0,0,2.04,204.8232,0,0,1,0,0,0,83.94,0,0,25.578703,26.9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

173,173,2023-06-11 16:02:54,0.09,0.35,0,1,0,0,0,0,0,1,0,1.0,90.072,20,107.50976,28,104.83173,0,0,2.04,203.54784,0,0,1,0,0,0,83.840004,0,0,25.578703,26.9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

174,174,2023-06-11 16:02:55,0.09,0.35,0,1,0,0,0,0,0,1,0,1.01,90.072,20,107.50976,28,105.16827,0,0,2.04,203.29276,0,0,1,0,0,0,83.64001,0,0,25.578703,26.9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0

175,175,2023-06-11 16:02:56,0.09,0.35,0,0,0,0,0,0,0,1,0,0.91,87.83504,19,107.50976,28,105.50481,0,0,2.02,123.200005,0,0,1,0,0,0,0.0,0,0,25.636574,26.9,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0

176,176,2023-06-11 16:02:57,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,87.83504,19,107.50976,28,105.67308,0,0,2.03,7.9072466,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0

177,177,2023-06-11 16:02:58,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,87.83504,19,107.50976,28,105.50481,0,0,2.04,6.376812,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0

178,178,2023-06-11 16:02:59,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,90.072,20,107.50976,28,105.33654,0,0,2.04,5.866667,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0

179,179,2023-06-11 16:03:00,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,90.072,20,107.50976,28,105.16827,0,0,2.04,5.866667,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0

180,180,2023-06-11 16:03:01,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,90.072,20,107.50976,28,105.16827,0,0,2.04,5.611594,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0

181,181,2023-06-11 16:03:02,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,90.072,20,107.50976,28,105.0,0,0,2.04,5.611594,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0

182,182,2023-06-11 16:03:03,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,90.072,20,107.50976,28,105.0,0,0,2.04,5.611594,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0

183,183,2023-06-11 16:03:04,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,90.072,20,107.50976,28,105.0,0,0,2.04,5.611594,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0

184,184,2023-06-11 16:03:05,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,90.072,20,107.50976,28,104.83173,0,0,2.04,5.356522,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0

185,185,2023-06-11 16:03:06,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,90.072,20,107.50976,28,104.83173,0,0,2.04,5.356522,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0

186,186,2023-06-11 16:03:07,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,90.072,20,107.50976,28,104.49519,0,0,2.04,5.356522,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0

187,187,2023-06-11 16:03:08,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,90.072,20,107.50976,28,104.49519,0,0,2.04,5.356522,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0

188,188,2023-06-11 16:03:09,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,90.072,20,107.50976,28,104.32693,0,0,2.04,5.1014495,0,0,1,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0

